ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Latitude,Longitude,Location
12007443,JD183794,2020-03-12 22:15:00,006XX N CLARK ST,0460,BATTERY,SIMPLE,DRUG STORE,0,0,1832,18,42.0,8.0,08B,2020,41.893646656,-87.631177143,"(41.893646656, -87.631177143)"
12775788,JF335264,2022-07-28 00:00:00,053XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,1,225,2,3.0,40.0,08A,2022,41.797709141,-87.622543501,"(41.797709141, -87.622543501)"
13608810,JH442012,2024-09-03 00:00:00,113XX S STEWART AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,522,5,21.0,49.0,05,2024,41.687902439,-87.632580507,"(41.687902439, -87.632580507)"
11706431,JC286352,2019-05-31 13:04:00,066XX S PAULINA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,1,0,725,7,15.0,67.0,15,2019,41.773246773,-87.666519541,"(41.773246773, -87.666519541)"
12203119,JD410641,2020-10-25 13:16:00,034XX W 59TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,822,8,23.0,66.0,06,2020,41.78524669,-87.7093503,"(41.78524669, -87.7093503)"
11735422,JC321830,2019-06-25 18:00:00,043XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1724,17,33.0,16.0,06,2019,41.959869346,-87.698421132,"(41.959869346, -87.698421132)"
11961802,JD128241,2020-01-25 12:50:00,098XX S HARVARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,511,5,21.0,49.0,08B,2020,41.715916616,-87.632144422,"(41.715916616, -87.632144422)"
12608911,JF132974,2022-02-03 17:19:00,040XX W ROOSEVELT RD,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,1,0,1011,10,24.0,29.0,18,2022,41.866157987,-87.726083573,"(41.866157987, -87.726083573)"
13412770,JH205153,2024-03-29 02:00:00,025XX W 66TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,0,1,832,8,16.0,66.0,04B,2024,41.773732109,-87.687586781,"(41.773732109, -87.687586781)"
13383616,JH169965,2024-02-28 20:00:00,022XX N LAVERGNE AVE,0810,THEFT,OVER $500,STREET,0,0,2522,25,26.0,19.0,06,2024,41.921093034,-87.751140802,"(41.921093034, -87.751140802)"
12471811,JE360735,2021-09-03 19:00:00,039XX W 85TH PL,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,1,1,834,8,18.0,70.0,26,2021,41.737625298,-87.720151205,"(41.737625298, -87.720151205)"
11596145,JC152896,2019-02-14 22:25:00,003XX E MONROE DR,0460,BATTERY,SIMPLE,STREET,0,0,114,1,42.0,32.0,08B,2019,41.880893009,-87.619415406,"(41.880893009, -87.619415406)"
13069969,JG257073,2023-05-11 17:31:00,071XX S WENTWORTH AVE,0560,ASSAULT,SIMPLE,APARTMENT,1,0,731,7,6.0,69.0,08A,2023,41.764662873,-87.629751844,"(41.764662873, -87.629751844)"
12337941,JE196699,2021-04-11 22:52:00,022XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,2515,25,36.0,19.0,08B,2021,41.920936804,-87.767092958,"(41.920936804, -87.767092958)"
13479595,JH287156,2024-05-31 22:00:00,076XX S EXCHANGE AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,0,0,421,4,7.0,43.0,06,2024,41.75702248,-87.558073456,"(41.75702248, -87.558073456)"
11776611,JC371383,2019-07-30 15:53:00,030XX S HAMLIN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,1,0,1031,10,22.0,30.0,18,2019,41.837711575,-87.719486619,"(41.837711575, -87.719486619)"
13524137,JH340626,2024-07-10 00:24:00,048XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,223,2,4.0,38.0,14,2024,41.807113842,-87.60893429,"(41.807113842, -87.60893429)"
11884410,JC501293,2019-11-02 12:00:00,011XX W 18TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,0,0,1235,12,25.0,31.0,11,2019,41.857969611,-87.655534354,"(41.857969611, -87.655534354)"
12836072,JF406842,2022-09-20 01:00:00,071XX S NORMAL BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,732,7,6.0,68.0,06,2022,41.764452305,-87.637081449,"(41.764452305, -87.637081449)"
11954898,JD119899,2020-01-18 02:00:00,009XX W WEBSTER AVE,0810,THEFT,OVER $500,BAR OR TAVERN,0,0,1812,18,43.0,7.0,06,2020,41.921751279,-87.652757947,"(41.921751279, -87.652757947)"
13104851,JG298065,2023-06-06 20:00:00,053XX N Kenmore Ave,0810,THEFT,OVER $500,ALLEY,0,0,2023,20,48.0,77.0,06,2023,41.978992861,-87.656484855,"(41.978992861, -87.656484855)"
11948836,JD112604,2020-01-11 21:10:00,008XX E 131ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,1,0,533,5,9.0,54.0,15,2020,41.65719701,-87.601907414,"(41.65719701, -87.601907414)"
13522314,JH338535,2024-07-08 13:30:00,083XX S HOLLAND RD,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,0,0,622,6,21.0,44.0,06,2024,41.742634492,-87.632018705,"(41.742634492, -87.632018705)"
13437868,JH235708,2024-04-23 08:30:00,033XX N LEAVITT ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,1,0,1921,19,32.0,5.0,05,2024,41.941900492,-87.683264672,"(41.941900492, -87.683264672)"
13133376,JG332570,2023-07-07 22:30:00,014XX N MOHAWK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1821,18,2.0,8.0,14,2023,41.908356397,-87.642139953,"(41.908356397, -87.642139953)"
13310576,JG544510,2023-12-17 12:15:00,002XX W 107TH PL,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,0,0,513,5,21.0,49.0,26,2023,41.698889033,-87.629158341,"(41.698889033, -87.629158341)"
11583718,JC138006,2019-01-30 18:00:00,001XX W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,0,0,122,1,42.0,32.0,06,2019,41.880687759,-87.631528345,"(41.880687759, -87.631528345)"
13432381,JH228924,2024-04-17 12:55:00,025XX N WAYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1932,19,32.0,7.0,14,2024,41.927506522,-87.662185132,"(41.927506522, -87.662185132)"
13495002,JH303397,2024-04-16 15:15:00,057XX S LAKE SHORE DR,0560,ASSAULT,SIMPLE,TAXICAB,0,0,331,3,5.0,41.0,08A,2024,41.791116663,-87.5798041,"(41.791116663, -87.5798041)"
11647822,JC215695,2019-04-07 22:09:00,078XX S SANGAMON ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,0,0,621,6,17.0,71.0,15,2019,41.751952848,-87.647716123,"(41.751952848, -87.647716123)"
12799236,JF362647,2022-08-19 12:00:00,033XX S INDIANA AVE,0810,THEFT,OVER $500,RESIDENCE,0,0,211,2,3.0,35.0,06,2022,41.833575009,-87.621812897,"(41.833575009, -87.621812897)"
12064708,JD248915,2020-05-31 19:20:00,108XX S GREEN ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,0,0,2233,22,34.0,75.0,04B,2020,41.697234868,-87.643749814,"(41.697234868, -87.643749814)"
13305685,JG538639,2023-12-09 09:00:00,045XX S FAIRFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,922,9,12.0,58.0,11,2023,41.811002754,-87.693063274,"(41.811002754, -87.693063274)"
11850938,JC460648,2019-10-05 03:00:00,009XX S INDEPENDENCE BLVD,0460,BATTERY,SIMPLE,OTHER,0,0,1133,11,24.0,29.0,08B,2019,41.869548532,-87.719633719,"(41.869548532, -87.719633719)"
12366388,JE231414,2021-05-15 20:24:00,099XX S YALE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,0,0,511,5,9.0,49.0,15,2021,41.713675896,-87.629678209,"(41.713675896, -87.629678209)"
12019051,JD196682,2020-03-28 09:27:00,004XX N LAWLER AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,0,1,1532,15,37.0,25.0,04A,2020,41.888335088,-87.751688067,"(41.888335088, -87.751688067)"
12173288,JD376093,2020-09-22 14:00:00,068XX N LAKEWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,2431,24,49.0,1.0,05,2020,42.005919796,-87.663661161,"(42.005919796, -87.663661161)"
12552293,JE458971,2021-11-28 03:00:00,012XX N MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2531,25,29.0,25.0,08B,2021,41.902840352,-87.774177239,"(41.902840352, -87.774177239)"
13075168,JG263217,2023-05-16 17:36:00,031XX W 54TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,923,9,14.0,63.0,06,2023,41.795362067,-87.702302751,"(41.795362067, -87.702302751)"
27280,JG100247,2023-01-01 04:56:00,038XX S WALLACE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,1,0,915,9,11.0,60.0,01A,2023,41.824367732,-87.641081186,"(41.824367732, -87.641081186)"
13094435,JG286094,2023-05-30 12:00:00,063XX S KIMBARK AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,0,0,314,3,20.0,42.0,11,2023,41.779714416,-87.594632335,"(41.779714416, -87.594632335)"
13155469,JG358124,2023-07-26 16:10:00,065XX N FAIRFIELD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,0,0,2412,24,50.0,2.0,06,2023,41.99995149,-87.698486381,"(41.99995149, -87.698486381)"
12795982,JF359076,2022-08-15 17:00:00,046XX N DOVER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1913,19,46.0,3.0,07,2022,41.965851797,-87.665544399,"(41.965851797, -87.665544399)"
13316216,JG551113,2023-12-18 19:33:00,008XX S CAMPBELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,1135,11,28.0,28.0,11,2023,41.870799948,-87.688586043,"(41.870799948, -87.688586043)"
11973087,JD141408,2020-02-05 19:00:00,002XX E 69TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,0,0,322,3,6.0,69.0,03,2020,41.769255825,-87.619800447,"(41.769255825, -87.619800447)"
12591752,JF112056,2022-01-13 19:50:00,025XX W MARQUETTE RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,832,8,17.0,66.0,08A,2022,41.771928861,-87.686567414,"(41.771928861, -87.686567414)"
11569528,JC120096,2019-01-16 08:00:00,051XX W KINZIE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,1532,15,37.0,25.0,05,2019,41.887833763,-87.753488486,"(41.887833763, -87.753488486)"
13326031,JG413563,2023-09-06 10:39:00,116XX W IRVING PARK RD,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,GOVERNMENT BUILDING / PROPERTY,1,0,1654,16,41.0,76.0,18,2023,41.953783081,-87.915105451,"(41.953783081, -87.915105451)"
11572037,JC123044,2019-01-19 22:03:00,009XX W 16TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,1235,12,25.0,31.0,15,2019,41.859879535,-87.649042331,"(41.859879535, -87.649042331)"
12008034,JD184283,2020-03-13 12:30:00,014XX N GREENVIEW AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1433,14,2.0,24.0,06,2020,41.907628285,-87.665170676,"(41.907628285, -87.665170676)"
12368580,JE233906,2021-05-18 09:35:00,013XX S INDEPENDENCE BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,1011,10,24.0,29.0,14,2021,41.864070063,-87.719458499,"(41.864070063, -87.719458499)"
13146063,JG347757,2023-07-19 15:30:00,009XX W BELMONT AVE,0890,THEFT,FROM BUILDING,RESTAURANT,0,0,1933,19,44.0,6.0,06,2023,41.93994148,-87.652086737,"(41.93994148, -87.652086737)"
13237374,JG456299,2023-10-09 01:30:00,016XX N MONITOR AVE,0810,THEFT,OVER $500,APARTMENT,0,1,2531,25,29.0,25.0,06,2023,41.909816737,-87.771474896,"(41.909816737, -87.771474896)"
12707133,JF252185,2022-05-22 19:00:00,049XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,0,0,1623,16,45.0,12.0,14,2022,41.975279956,-87.752144317,"(41.975279956, -87.752144317)"
12777061,JF336699,2022-07-24 16:15:00,067XX S CREGIER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,332,3,5.0,43.0,08B,2022,41.772564744,-87.581396006,"(41.772564744, -87.581396006)"
13361157,JH143460,2024-01-25 11:38:00,055XX W 63RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,1,813,8,13.0,64.0,08A,2024,41.777190011,-87.760018557,"(41.777190011, -87.760018557)"
13093645,JG285097,2023-06-01 19:24:00,003XX W NORTH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,0,1814,18,27.0,7.0,26,2023,41.91114034,-87.636904049,"(41.91114034, -87.636904049)"
13667926,JH511836,2024-11-18 00:00:00,018XX S PULASKI RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,1012,10,24.0,29.0,04A,2024,41.856113138,-87.72488284,"(41.856113138, -87.72488284)"
12950006,JG113132,2023-01-12 04:00:00,015XX S ST LOUIS AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,1,1,1021,10,24.0,29.0,04B,2023,41.860280171,-87.712806259,"(41.860280171, -87.712806259)"
12936932,JF527522,2022-12-30 12:11:00,073XX N SHERIDAN RD,2020,NARCOTICS,POSSESS - AMPHETAMINES,STREET,1,0,2423,24,49.0,1.0,18,2022,42.015449315,-87.664896988,"(42.015449315, -87.664896988)"
11701265,JC280252,2019-05-27 03:55:00,025XX S KEDZIE AVE,2022,NARCOTICS,POSS: COCAINE,PARKING LOT/GARAGE(NON.RESID.),1,0,1024,10,12.0,30.0,18,2019,41.845880198,-87.705080327,"(41.845880198, -87.705080327)"
12657235,JF191503,2022-03-30 14:00:00,036XX W HURON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,1112,11,27.0,23.0,14,2022,41.893606982,-87.718026137,"(41.893606982, -87.718026137)"
12404212,JE277932,2021-06-24 12:16:00,032XX W FLOURNOY ST,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,0,0,1134,11,24.0,27.0,03,2021,41.872769552,-87.706792435,"(41.872769552, -87.706792435)"
11613940,JC174272,2019-02-18 10:24:00,031XX W 54TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,0,1,923,9,14.0,63.0,17,2019,41.795366186,-87.702053337,"(41.795366186, -87.702053337)"
24399,JC142923,2019-02-06 22:00:00,071XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,0,0,732,7,6.0,68.0,01A,2019,41.764608158,-87.641529674,"(41.764608158, -87.641529674)"
11965367,JD132409,2020-01-28 18:10:00,054XX N BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,0,0,2013,20,48.0,77.0,08B,2020,41.980651742,-87.659987,"(41.980651742, -87.659987)"
11742747,JC330710,2019-07-01 19:05:00,115XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,0,1,522,5,34.0,53.0,08B,2019,41.684008258,-87.62408551,"(41.684008258, -87.62408551)"
12254916,JD470741,2020-12-27 00:00:00,035XX W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,1024,10,24.0,29.0,14,2020,41.851672828,-87.71408236,"(41.851672828, -87.71408236)"
12922397,JF509868,2022-12-13 16:00:00,029XX S PARNELL AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,0,0,914,9,11.0,60.0,07,2022,41.841237298,-87.640264501,"(41.841237298, -87.640264501)"
12075529,JD260520,2020-06-09 10:59:00,015XX S ST LOUIS AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),0,0,1021,10,24.0,29.0,06,2020,41.860074323,-87.712800908,"(41.860074323, -87.712800908)"
12070636,JD255533,2020-06-04 21:30:00,058XX S MENARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,811,8,23.0,56.0,14,2020,41.786415013,-87.766943529,"(41.786415013, -87.766943529)"
13468344,JH273391,2024-05-21 20:51:00,061XX S WASHTENAW AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,1,825,8,16.0,66.0,08A,2024,41.782286241,-87.691042805,"(41.782286241, -87.691042805)"
13224573,JG440857,2023-09-27 00:00:00,019XX W 31ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,912,9,12.0,31.0,14,2023,41.837630306,-87.673642287,"(41.837630306, -87.673642287)"
12976412,JG138132,2023-02-01 19:18:00,050XX S EAST END AVE,0810,THEFT,OVER $500,SIDEWALK,0,0,222,2,5.0,39.0,06,2023,41.803060829,-87.585426093,"(41.803060829, -87.585426093)"
13268347,JG494146,2023-11-06 11:30:00,049XX N MILWAUKEE AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,0,0,1623,16,45.0,11.0,17,2023,41.97008868,-87.762690091,"(41.97008868, -87.762690091)"
12072738,JD258113,2020-06-08 20:34:00,023XX W 68TH ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,1,0,832,8,17.0,66.0,18,2020,41.770157242,-87.682406181,"(41.770157242, -87.682406181)"
12369937,JE235550,2021-05-19 16:45:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,111,1,42.0,32.0,06,2021,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
13194732,JG404898,2023-08-31 07:01:00,079XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,835,8,18.0,70.0,08B,2023,41.749060934,-87.699930981,"(41.749060934, -87.699930981)"
12206543,JD414726,2020-10-29 17:18:00,036XX W CERMAK RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,0,0,1014,10,24.0,29.0,04B,2020,41.851660202,-87.715304747,"(41.851660202, -87.715304747)"
11938292,JD100300,2020-01-01 04:36:00,009XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,1133,11,24.0,29.0,15,2020,41.869703985,-87.71791397,"(41.869703985, -87.71791397)"
13355355,JH136396,2024-02-01 07:30:00,007XX W 50TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,935,9,20.0,61.0,07,2024,41.802520242,-87.643766392,"(41.802520242, -87.643766392)"
13347529,JH127173,2024-01-24 06:00:00,071XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,333,3,5.0,43.0,14,2024,41.765325643,-87.579354533,"(41.765325643, -87.579354533)"
12758111,JF313463,2022-07-11 11:15:00,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,0,123,1,4.0,32.0,06,2022,41.86821682,-87.6304532,"(41.86821682, -87.6304532)"
12555342,JE462717,2021-12-01 16:48:00,067XX S SANGAMON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,0,723,7,6.0,68.0,26,2021,41.771909672,-87.64822216,"(41.771909672, -87.64822216)"
12496265,JE390494,2021-09-27 21:10:00,065XX S ELLIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,321,3,20.0,42.0,07,2021,41.776096823,-87.600964954,"(41.776096823, -87.600964954)"
12013327,JD190511,2020-03-19 14:53:00,033XX N WESTERN AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,0,0,1921,19,47.0,5.0,08A,2020,41.942274395,-87.688252417,"(41.942274395, -87.688252417)"
13659291,JH502777,2024-11-10 15:10:00,012XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1433,14,1.0,24.0,06,2024,41.903623535,-87.666902214,"(41.903623535, -87.666902214)"
12882910,JF462636,2022-11-04 21:15:00,030XX W 63RD ST,0560,ASSAULT,SIMPLE,STREET,0,0,823,8,16.0,66.0,08A,2022,41.779018194,-87.700013904,"(41.779018194, -87.700013904)"
13503463,JH314991,2024-06-17 01:00:00,053XX W CHICAGO AVE,0810,THEFT,OVER $500,STREET,0,0,1524,15,37.0,25.0,06,2024,41.894907524,-87.758768643,"(41.894907524, -87.758768643)"
13303891,JG536186,2023-12-10 18:20:00,100XX W BRYN MAWR AVE,0460,BATTERY,SIMPLE,AIRPORT PARKING LOT,0,0,1654,16,41.0,76.0,08B,2023,41.976366441,-87.875846118,"(41.976366441, -87.875846118)"
13466549,JH271107,2024-05-20 11:15:00,087XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,632,6,6.0,44.0,05,2024,41.735782636,-87.62097712,"(41.735782636, -87.62097712)"
13143730,JG344700,2023-07-16 05:53:00,003XX S WESTERN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,1125,11,27.0,28.0,05,2023,41.877003015,-87.686335236,"(41.877003015, -87.686335236)"
13345304,JH124471,2024-01-22 19:40:00,006XX N LA SALLE DR,031A,ROBBERY,ARMED - HANDGUN,HOTEL / MOTEL,0,0,1832,18,42.0,8.0,03,2024,41.892607132,-87.632613576,"(41.892607132, -87.632613576)"
13624599,JH460624,2024-10-07 18:00:00,016XX N SAWYER AVE,0810,THEFT,OVER $500,STREET,0,0,1421,14,26.0,23.0,06,2024,41.910997726,-87.708465074,"(41.910997726, -87.708465074)"
13632327,JH470369,2024-10-16 07:00:00,008XX S CLAREMONT AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1225,12,28.0,28.0,06,2024,41.871015394,-87.684934335,"(41.871015394, -87.684934335)"
11895765,JC515862,2019-11-19 01:30:00,024XX N PULASKI RD,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,0,0,2524,25,31.0,22.0,04A,2019,41.924943337,-87.72678318,"(41.924943337, -87.72678318)"
12561406,JE469995,2021-12-08 09:00:00,014XX N LINDER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2532,25,37.0,25.0,07,2021,41.906645415,-87.763328902,"(41.906645415, -87.763328902)"
13049776,JG231429,2023-04-20 19:50:00,064XX S KEDZIE AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,SIDEWALK,0,0,823,8,14.0,66.0,26,2023,41.775873548,-87.703065743,"(41.775873548, -87.703065743)"
12597860,JF119441,2022-01-21 03:26:00,002XX W 19TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,914,9,25.0,34.0,14,2022,41.856633979,-87.631905184,"(41.856633979, -87.631905184)"
11944561,JD107273,2020-01-07 10:43:00,019XX N CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),1,0,2533,25,36.0,19.0,18,2020,41.915729613,-87.746056778,"(41.915729613, -87.746056778)"
13445442,JH244834,2024-04-29 20:00:00,023XX W TOUHY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,0,2411,24,50.0,2.0,11,2024,42.012271241,-87.689322895,"(42.012271241, -87.689322895)"
13483408,JH290411,2024-06-03 13:11:00,070XX S CREGIER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,1,332,3,5.0,43.0,05,2024,41.767412806,-87.581258225,"(41.767412806, -87.581258225)"
12237023,JD449083,2020-12-03 16:00:00,015XX E 57TH ST,0560,ASSAULT,SIMPLE,BRIDGE,0,0,235,2,5.0,41.0,08A,2020,41.791546302,-87.588031536,"(41.791546302, -87.588031536)"
11601947,JC159761,2019-02-13 12:00:00,005XX W MADISON ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,1,0,121,1,42.0,28.0,11,2019,41.881847601,-87.641772074,"(41.881847601, -87.641772074)"
11883237,JC500025,2019-11-05 11:00:00,001XX N WACKER DR,0810,THEFT,OVER $500,SIDEWALK,0,0,122,1,42.0,32.0,06,2019,41.884688197,-87.636827836,"(41.884688197, -87.636827836)"
13266737,JG492065,2023-11-05 03:55:00,025XX E 83RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,423,4,7.0,46.0,14,2023,41.744515903,-87.562031182,"(41.744515903, -87.562031182)"
12033190,JD212570,2020-04-19 17:50:00,024XX W 60TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,825,8,16.0,66.0,08B,2020,41.784725442,-87.684609166,"(41.784725442, -87.684609166)"
12013370,JD190471,2020-03-12 12:00:00,036XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,0,0,213,2,3.0,35.0,11,2020,41.828299271,-87.626498087,"(41.828299271, -87.626498087)"
11556607,JC104444,2019-01-03 17:43:00,029XX N LARAMIE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,0,0,2514,25,31.0,19.0,08A,2019,41.933518504,-87.756500129,"(41.933518504, -87.756500129)"
11576390,JC128606,2019-01-24 19:40:00,011XX E 52ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,1,233,2,5.0,41.0,26,2019,41.800913824,-87.597598015,"(41.800913824, -87.597598015)"
13009102,JG184328,2023-03-12 17:00:00,048XX N AVERS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,1712,17,35.0,14.0,11,2023,41.96908806,-87.724426691,"(41.96908806, -87.724426691)"
12266051,JE108768,2021-01-10 11:35:00,009XX N KARLOV AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,0,0,1111,11,37.0,23.0,03,2021,41.898062319,-87.728628082,"(41.898062319, -87.728628082)"
12377426,JE244739,2021-05-27 13:08:00,004XX E PERSHING RD,0810,THEFT,OVER $500,GAS STATION,0,0,214,2,3.0,38.0,06,2021,41.82386008,-87.615162409,"(41.82386008, -87.615162409)"
13062166,JG247439,2023-05-02 21:30:00,017XX N SHEFFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,0,0,1813,18,2.0,7.0,05,2023,41.912387629,-87.653162366,"(41.912387629, -87.653162366)"
12979813,JG148611,2023-02-11 09:45:00,082XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,0,0,411,4,8.0,45.0,08A,2023,41.745349433,-87.595345196,"(41.745349433, -87.595345196)"
11772172,JC365930,2019-07-26 19:10:00,033XX W SUNNYSIDE AVE,0560,ASSAULT,SIMPLE,STREET,0,0,1724,17,33.0,14.0,08A,2019,41.962981858,-87.711056977,"(41.962981858, -87.711056977)"
